1180,"Uranium-234","013966-29-5","U-234","kBq",1
1181,"Uranium-234","013966-29-5","U-234","kBq",5
1182,"Uranium-234","013966-29-5","U-234","kBq",3
1184,"Uranium-235","015117-96-1","U-235","kBq",2
1185,"Uranium-235","015117-96-1","U-235","kBq",4
1186,"Uranium-235","015117-96-1","U-235","kBq",1
1187,"Uranium-235","015117-96-1","U-235","kBq",5
1188,"Uranium-235","015117-96-1","U-235","kBq",3
1190,"Uranium-238","007440-61-1","U-238","kBq",2
1191,"Uranium-238","007440-61-1","U-238","kBq",4
1192,"Uranium-238","007440-61-1","U-238","kBq",1
1193,"Uranium-238","007440-61-1","U-238","kBq",5
1194,"Uranium-238","007440-61-1","U-238","kBq",3
1196,"Vanadium","007440-62-2","V","kg",2
1197,"Vanadium","007440-62-2","V","kg",4
1198,"Vanadium","007440-62-2","V","kg",1
1199,"Vanadium","007440-62-2","V","kg",5
1200,"Vanadium","007440-62-2","V","kg",3
1202,"Xenon-131m","378784-67-9","Xe-131m","kBq",2
1203,"Xenon-131m","378784-67-9","Xe-131m","kBq",4
1204,"Xenon-131m","378784-67-9","Xe-131m","kBq",1
1205,"Xenon-131m","378784-67-9","Xe-131m","kBq",5
1206,"Xenon-131m","378784-67-9","Xe-131m","kBq",3
1208,"Xenon-133","014932-42-4","Xe-133","kBq",2
1209,"Xenon-133","014932-42-4","Xe-133","kBq",4
1210,"Xenon-133","014932-42-4","Xe-133","kBq",1
1211,"Xenon-133","014932-42-4","Xe-133","kBq",5
1212,"Xenon-133","014932-42-4","Xe-133","kBq",3
1214,"Xenon-133m","378784-91-9","Xe-133m","kBq",2
1215,"Xenon-133m","378784-91-9","Xe-133m","kBq",4
1216,"Xenon-133m","378784-91-9","Xe-133m","kBq",1
1217,"Xenon-133m","378784-91-9","Xe-133m","kBq",5
1218,"Xenon-133m","378784-91-9","Xe-133m","kBq",3
1220,"Xenon-135","014995-62-1","Xe-135","kBq",2
1221,"Xenon-135","014995-62-1","Xe-135","kBq",4
1222,"Xenon-135","014995-62-1","Xe-135","kBq",1
1223,"Xenon-135","014995-62-1","Xe-135","kBq",5
1224,"Xenon-135","014995-62-1","Xe-135","kBq",3
1226,"Xenon-135m","378784-92-0","Xe-135m","kBq",2
1227,"Xenon-135m","378784-92-0","Xe-135m","kBq",4
1228,"Xenon-135m","378784-92-0","Xe-135m","kBq",1
1229,"Xenon-135m","378784-92-0","Xe-135m","kBq",5
1230,"Xenon-135m","378784-92-0","Xe-135m","kBq",3
1232,"Xenon-137","014835-21-3","Xe-137","kBq",2
1233,"Xenon-137","014835-21-3","Xe-137","kBq",4
1234,"Xenon-137","014835-21-3","Xe-137","kBq",1
1235,"Xenon-137","014835-21-3","Xe-137","kBq",5
1236,"Xenon-137","014835-21-3","Xe-137","kBq",3
1238,"Xenon-138","015751-81-2","Xe-138","kBq",2
1239,"Xenon-138","015751-81-2","Xe-138","kBq",4
1240,"Xenon-138","015751-81-2","Xe-138","kBq",1
1241,"Xenon-138","015751-81-2","Xe-138","kBq",5
1242,"Xenon-138","015751-81-2","Xe-138","kBq",3
1244,"Xylene","001330-20-7","C6H4(CH3)2","kg",2
1245,"Xylene","001330-20-7","C6H4(CH3)2","kg",4
1246,"Xylene","001330-20-7","C6H4(CH3)2","kg",1
1247,"Xylene","001330-20-7","C6H4(CH3)2","kg",5
1248,"Xylene","001330-20-7","C6H4(CH3)2","kg",3
1250,"Zinc","007440-66-6","Zn","kg",2
1251,"Zinc","007440-66-6","Zn","kg",4
1252,"Zinc","007440-66-6","Zn","kg",1
1253,"Zinc","007440-66-6","Zn","kg",5
1254,"Zinc","007440-66-6","Zn","kg",3
1256,"Zinc-65","013982-39-3","Zn-65","kBq",2
1257,"Zinc-65","013982-39-3","Zn-65","kBq",4
1258,"Zinc-65","013982-39-3","Zn-65","kBq",1
1259,"Zinc-65","013982-39-3","Zn-65","kBq",5
1260,"Zinc-65","013982-39-3","Zn-65","kBq",3
1262,"Zirconium","007440-67-7","Zr","kg",2
1263,"Zirconium","007440-67-7","Zr","kg",4
1264,"Zirconium","007440-67-7","Zr","kg",1
1265,"Zirconium","007440-67-7","Zr","kg",5
1266,"Zirconium","007440-67-7","Zr","kg",3
1268,"Zirconium-95","013967-71-0","Zr-95","kBq",2
1269,"Zirconium-95","013967-71-0","Zr-95","kBq",4
1270,"Zirconium-95","013967-71-0","Zr-95","kBq",1
1271,"Zirconium-95","013967-71-0","Zr-95","kBq",5
1272,"Zirconium-95","013967-71-0","Zr-95","kBq",3
1273,"Anhydrite, in ground","014798-04-0","CaSO4","kg",8
1274,"Basalt, in ground",,,"kg",8
1275,"Aluminium, 24% in bauxite, 11% in crude ore, in ground","001318-16-7","Al","kg",8
1276,"Calcite, in ground","013397-26-7","CaCO3","kg",8
1277,"Carbon dioxide, in air","000124-38-9","CO2","kg",7
1278,"Cerium, 24% in bastnasite, 2.4% in crude ore, in ground","007440-45-1","Ce","kg",8
1279,"Chromium, 25.5% in chromite, 11.6% in crude ore, in ground","007440-47-3","Cr","kg",8
1280,"Clay, bentonite, in ground","001302-78-9",,"kg",8
1281,"Clay, unspecified, in ground",,,"kg",8
1282,"Coal, brown, in ground",,,"kg",8
1283,"Coal, hard, unspecified, in ground",,,"kg",8
1284,"Cobalt, in ground","007440-48-4","Co","kg",8
1285,"Copper, 0.99% in sulfide, Cu 0.36% and Mo 8.2E-3% in crude ore, in ground","007440-50-8","Cu","kg",8
1286,"Energy, geothermal, converted",,,"MJ",8
1287,"Energy, kinetic (in wind), converted",,,"MJ",7
1288,"Energy, potential (in hydropower reservoir), converted",,,"MJ",9
1289,"Energy, solar, converted",,,"MJ",7
1290,"Fluorspar, 92%, in ground","014542-23-5","CaF2","kg",8
1292,"Gas, mine, off-gas, process, coal mining","008006-14-2",,"Nm3",8
1293,"Gas, natural, in ground","008006-14-2",,"Nm3",8
1295,"Gravel, in ground",,,"kg",8
1296,"Gypsum, in ground","013397-24-5","CaSO4*2H2O","kg",8
1297,"Iron, 46% in ore, 25% in crude ore, in ground","007439-89-6","Fe","kg",8
1298,"Lanthanum, 7.2% in bastnasite, 0.72% in crude ore, in ground","007439-91-0","La","kg",8
1300,"Lithium, 0.15% in brine, in ground","007439-93-2","Li","kg",8
1301,"Manganese, 35.7% in sedimentary deposit, 14.2% in crude ore, in ground","007439-96-5","Mn","kg",8
1302,"Molybdenum, 0.11% in sulfide, Mo 4.1E-2% and Cu 0.36% in crude ore, in ground","007439-98-7","Mo","kg",8
1303,"Neodymium, 4% in bastnasite, 0.4% in crude ore, in ground","007440-00-8","Nd","kg",8
1304,"Nickel, 1.13% in sulfide, Ni 0.76% and Cu 0.76% in crude ore, in ground","007440-02-0","Ni","kg",8
1305,"Occupation, arable",,"CORINE 21","m2a",10
1306,"Occupation, arable, non-irrigated",,"CORINE 211","m2a",10
1307,"Occupation, arable, non-irrigated, diverse-intensive",,"CORINE 211b","m2a",10
1308,"Occupation, arable, non-irrigated, fallow",,"CORINE 211c","m2a",10
1309,"Occupation, arable, non-irrigated, monotone-intensive",,"CORINE 211a","m2a",10
1310,"Occupation, construction site",,"CORINE 133","m2a",10
1311,"Occupation, dump site",,"CORINE 132","m2a",10
1312,"Occupation, dump site, benthos",,"CORINE 132a","m2a",10
1313,"Occupation, forest",,"CORINE 31","m2a",10
1314,"Occupation, forest, extensive",,"CORINE 31a","m2a",10
1315,"Occupation, forest, intensive",,"CORINE 31b","m2a",10
1316,"Occupation, forest, intensive, clear-cutting",,"CORINE 31b2","m2a",10
1317,"Occupation, forest, intensive, normal",,"CORINE 31b1","m2a",10
1318,"Occupation, forest, intensive, short-cycle",,"CORINE 31b3","m2a",10
1319,"Occupation, heterogeneous, agricultural",,"CORINE 243a","m2a",10
1321,"Occupation, industrial area",,"CORINE 121","m2a",10
1322,"Occupation, industrial area, built up",,"CORINE 121a","m2a",10
1323,"Occupation, industrial area, vegetation",,"CORINE 121b","m2a",10
1324,"Occupation, mineral extraction site",,"CORINE 131","m2a",10
1325,"Occupation, pasture and meadow",,"CORINE 231","m2a",10
1326,"Occupation, pasture and meadow, extensive",,"CORINE 231b","m2a",10
1327,"Occupation, pasture and meadow, intensive",,"CORINE 231a","m2a",10
1328,"Occupation, permanent crop",,"CORINE 22","m2a",10
1329,"Occupation, permanent crop, fruit",,"CORINE 222","m2a",10
1330,"Occupation, permanent crop, fruit, extensive",,"CORINE 222b","m2a",10
1331,"Occupation, permanent crop, fruit, intensive",,"CORINE 222a","m2a",10
1332,"Occupation, permanent crop, vine",,"CORINE 221","m2a",10
1333,"Occupation, permanent crop, vine, extensive",,"CORINE 221b","m2a",10
1334,"Occupation, permanent crop, vine, intensive",,"CORINE 221a","m2a",10
1335,"Occupation, shrub land, sclerophyllous",,"CORINE 323","m2a",10
1336,"Occupation, traffic area, rail embankment",,"CORINE 122d","m2a",10
1337,"Occupation, traffic area, rail network",,"CORINE 122c","m2a",10
1338,"Occupation, traffic area, road embankment",,"CORINE 122b","m2a",10
1339,"Occupation, traffic area, road network",,"CORINE 122a","m2a",10
1340,"Occupation, unknown",,"CORINE x","m2a",10
1341,"Occupation, urban, continuously built",,"CORINE 111","m2a",10
1342,"Occupation, urban, discontinuously built",,"CORINE 112","m2a",10
1343,"Occupation, water bodies, artificial",,"CORINE 512a","m2a",10
1344,"Occupation, water courses, artificial",,"CORINE 511a","m2a",10
1345,"Oil, crude, in ground",,,"kg",8
1347,"Phosphorus, 18% in apatite, 12% in crude ore, in ground","007723-14-0","P","kg",8
1348,"Pt, Pt 4.8E-4%, Pd 2.0E-4%, Rh 2.4E-5%, Ni 3.7E-2%, Cu 5.2E-2% in ore, in ground",,"Pt","kg",8
1349,"Pyrolusite, in ground","014854-26-3","MnO2","kg",8
1350,"Rhenium, in crude ore, in ground","007440-15-5","Re","kg",8
1352,"Sand, unspecified, in ground",,,"kg",8
1353,"Silver, 0.01% in crude ore, in ground","007440-22-4","Ag","kg",8
1354,"Sodium chloride, in ground","007647-14-5","NaCl","kg",8
1355,"Sylvite, 25 % in sylvinite, in ground","007447-40-7","KCl","kg",8
1356,"Tin, 79% in cassiterite, 0.1% in crude ore, in ground","007440-31-5","Sn","kg",8
1357,"Transformation, from arable",,"CORINE 21","m2",10
1358,"Transformation, from arable, non-irrigated",,"CORINE 211","m2",10
1359,"Transformation, from arable, non-irrigated, diverse-intensive",,"CORINE 211b","m2",10
1360,"Transformation, from arable, non-irrigated, fallow",,"CORINE 211c","m2",10
1361,"Transformation, from arable, non-irrigated, monotone-intensive",,"CORINE 211a","m2",10
1363,"Transformation, from dump site",,"CORINE 132","m2",10
1364,"Transformation, from dump site, benthos",,"CORINE 132a","m2",10
1365,"Transformation, from dump site, inert material landfill",,"CORINE 132e","m2",10
1366,"Transformation, from dump site, residual material landfill",,"CORINE 132d","m2",10
1367,"Transformation, from dump site, sanitary landfill",,"CORINE 132b","m2",10
1368,"Transformation, from dump site, slag compartment",,"CORINE 132c","m2",10
1369,"Transformation, from forest",,"CORINE 31","m2",10
1370,"Transformation, from forest, extensive",,"CORINE 31a","m2",10
1371,"Transformation, from forest, intensive",,"CORINE 31b","m2",10
1372,"Transformation, from forest, intensive, clear-cutting",,"CORINE 31b2","m2",10
1373,"Transformation, from forest, intensive, normal",,"CORINE 31b1","m2",10
1374,"Transformation, from forest, intensive, short-cycle",,"CORINE 31b3","m2",10
1375,"Transformation, from heterogeneous, agricultural",,"CORINE 243a","m2",10
1377,"Transformation, from industrial area",,"CORINE 121","m2",10
1378,"Transformation, from industrial area, built up",,"CORINE 121a","m2",10
1379,"Transformation, from industrial area, vegetation",,"CORINE 121b","m2",10
1380,"Transformation, from mineral extraction site",,"CORINE 131","m2",10
1381,"Transformation, from pasture and meadow",,"CORINE 231","m2",10
1382,"Transformation, from pasture and meadow, extensive",,"CORINE 231b","m2",10
1383,"Transformation, from pasture and meadow, intensive",,"CORINE 231a","m2",10
1384,"Transformation, from permanent crop",,"CORINE 22","m2",10
1385,"Transformation, from permanent crop, fruit",,"CORINE 222a","m2",10
1386,"Transformation, from permanent crop, fruit, extensive",,"CORINE 222b","m2",10
1387,"Transformation, from permanent crop, fruit, intensive",,"CORINE 222a","m2",10
1388,"Transformation, from permanent crop, vine",,"CORINE 221","m2",10
1389,"Transformation, from permanent crop, vine, extensive",,"CORINE 221b","m2",10
1390,"Transformation, from permanent crop, vine, intensive",,"CORINE 221a","m2",10
1391,"Transformation, from shrub land, sclerophyllous",,"CORINE 323","m2",10
1392,"Transformation, from traffic area, rail embankment",,"CORINE 122d","m2",10
1393,"Transformation, from traffic area, rail network",,"CORINE 122c","m2",10
1394,"Transformation, from traffic area, road embankment",,"CORINE 122b","m2",10
1395,"Transformation, from traffic area, road network",,"CORINE 122a","m2",10
1396,"Transformation, from unknown",,"CORINE x","m2",10
1397,"Transformation, from urban, continuously built",,"CORINE 111","m2",10
1398,"Transformation, from urban, discontinuously built",,"CORINE 112","m2",10
1399,"Transformation, from water bodies, artificial",,"CORINE 512a","m2",10
1400,"Transformation, from water courses, artificial",,"CORINE 511a","m2",10
1401,"Transformation, to arable",,"CORINE 21","m2",10
1402,"Transformation, to arable, non-irrigated",,"CORINE 211","m2",10
1403,"Transformation, to arable, non-irrigated, diverse-intensive",,"CORINE 211b","m2",10
1404,"Transformation, to arable, non-irrigated, fallow",,"CORINE 211c","m2",10
1405,"Transformation, to arable, non-irrigated, monotone-intensive",,"CORINE 211a","m2",10
1407,"Transformation, to dump site",,"CORINE 132","m2",10
1408,"Transformation, to dump site, benthos",,"CORINE 132a","m2",10
1409,"Transformation, to dump site, inert material landfill",,"CORINE 132e","m2",10
1410,"Transformation, to dump site, residual material landfill",,"CORINE 132d","m2",10
1411,"Transformation, to dump site, sanitary landfill",,"CORINE 132b","m2",10
1412,"Transformation, to dump site, slag compartment",,"CORINE 132c","m2",10
1413,"Transformation, to forest",,"CORINE 31","m2",10
1414,"Transformation, to forest, extensive",,"CORINE 31a","m2",10
1415,"Transformation, to forest, intensive",,"CORINE 31b","m2",10
1416,"Transformation, to forest, intensive, clear-cutting",,"CORINE 31b2","m2",10
1417,"Transformation, to forest, intensive, normal",,"CORINE 31b1","m2",10
1418,"Transformation, to forest, intensive, short-cycle",,"CORINE 31b3","m2",10
1419,"Transformation, to heterogeneous, agricultural",,"CORINE 243a","m2",10
1421,"Transformation, to industrial area",,"CORINE 121","m2",10
1422,"Transformation, to industrial area, built up",,"CORINE 121a","m2",10
1423,"Transformation, to industrial area, vegetation",,"CORINE 121b","m2",10
1424,"Transformation, to mineral extraction site",,"CORINE 131","m2",10
1425,"Transformation, to pasture and meadow",,"CORINE 231","m2",10
1426,"Transformation, to pasture and meadow, extensive",,"CORINE 231b","m2",10
1427,"Transformation, to pasture and meadow, intensive",,"CORINE 231a","m2",10
1428,"Transformation, to permanent crop",,"CORINE 22","m2",10
1429,"Transformation, to permanent crop, fruit",,"CORINE 222a","m2",10
1430,"Transformation, to permanent crop, fruit, extensive",,"CORINE 222b","m2",10
1431,"Transformation, to permanent crop, fruit, intensive",,"CORINE 222a","m2",10
1432,"Transformation, to permanent crop, vine",,"CORINE 221","m2",10
1433,"Transformation, to permanent crop, vine, extensive",,"CORINE 221b","m2",10
1434,"Transformation, to permanent crop, vine, intensive",,"CORINE 221a","m2",10
1435,"Transformation, to shrub land, sclerophyllous",,"CORINE 323","m2",10
1436,"Transformation, to traffic area, rail embankment",,"CORINE 122d","m2",10
1437,"Transformation, to traffic area, rail network",,"CORINE 122c","m2",10
1438,"Transformation, to traffic area, road embankment",,"CORINE 122b","m2",10
1439,"Transformation, to traffic area, road network",,"CORINE 122a","m2",10
1440,"Transformation, to unknown",,"CORINE x","m2",10
1441,"Transformation, to urban, continuously built",,"CORINE 111","m2",10
1442,"Transformation, to urban, discontinuously built",,"CORINE 112","m2",10
1443,"Transformation, to water bodies, artificial",,"CORINE 512a","m2",10
1444,"Transformation, to water courses, artificial",,"CORINE 511a","m2",10
1445,"Uranium, in ground","007440-61-1","U","kg",8
1446,"Volume occupied, final repository for low-active radioactive waste",,,"m3",8
1447,"Volume occupied, final repository for radioactive waste",,,"m3",8
1448,"Volume occupied, reservoir",,,"m3a",9
1449,"Volume occupied, underground deposit",,,"m3",8
1450,"Water, cooling, unspecified natural origin","007732-18-5",,"m3",9
1451,"Water, lake","007732-18-5",,"m3",9
1452,"Water, river","007732-18-5",,"m3",9
1453,"Water, salt, ocean","007732-18-5",,"m3",9
1454,"Water, salt, sole","007732-18-5",,"m3",9
1455,"Water, turbine use, unspecified natural origin","007732-18-5",,"m3",9
1456,"Water, unspecified natural origin","007732-18-5",,"m3",9
1457,"Water, well, in ground","007732-18-5",,"m3",9
1458,"Wood, hard, standing",,,"m3",6
1459,"Wood, soft, standing",,,"m3",6
1460,"Wood, unspecified, standing",,,"m3",6
1461,"Zinc, 9.0% in sulfide, Zn 5.3%, Pb, Ag, Cd, In, in ground","007440-66-6","Zn","kg",8
1462,"2,4-D","000094-75-7","C8H6Cl2O3","kg",11
1463,"Aclonifen","074070-46-5","Cl2H9CLN2O3","kg",11
1464,"Aluminium","007429-90-5","Al","kg",11
1465,"Aluminium","007429-90-5","Al","kg",12
1466,"Aluminium","007429-90-5","Al","kg",13
1468,"Aluminium","007429-90-5","Al","kg",14
1469,"Amidosulfuron","120923-37-7","C9H15N5O7S2","kg",11
1470,"Arsenic","007440-38-2","As","kg",11
1471,"Arsenic","007440-38-2","As","kg",12
1472,"Arsenic","007440-38-2","As","kg",13
1474,"Arsenic","007440-38-2","As","kg",14
1475,"Asulam","003337-71-1","C8H10N2O4S","kg",11
1476,"Atrazine","001912-24-9","C8H14ClN5","kg",11
1477,"Benazolin","003813-05-6","C9H6ClNO3S","kg",11
1478,"Bentazone","025057-89-0","C10H12N2O3S","kg",11
1479,"Bifenox","042576-02-3","C14H9Cl2NO5","kg",11
1480,"Bifenthrin","082657-04-3","C23H22ClF3O2","kg",11
1481,"Bromoxynil","001689-84-5","C7H3Br2NO","kg",11
1482,"Cadmium","007440-43-9","Cd","kg",11
1483,"Cadmium","007440-43-9","Cd","kg",12
1484,"Cadmium","007440-43-9","Cd","kg",13
1486,"Cadmium","007440-43-9","Cd","kg",14
1487,"Calcium","007440-70-2","Ca","kg",11
1488,"Calcium","007440-70-2","Ca","kg",12
1489,"Calcium","007440-70-2","Ca","kg",13
1491,"Calcium","007440-70-2","Ca","kg",14
1492,"Captan","000133-06-2","C9H8Cl3NO2S","kg",11
1493,"Carbendazim","010605-21-7","C9H9N3O2","kg",11
1494,"Carbetamide","016118-49-3","C12H16N2O3","kg",11
1495,"Carbon","007440-44-0","C","kg",11
1496,"Carbon","007440-44-0","C","kg",12
1497,"Carbon","007440-44-0","C","kg",13
1499,"Carbon","007440-44-0","C","kg",14
1500,"Chloridazon","001698-60-8","C10H8N3ClO","kg",11
1501,"Chlormequat","007003-89-6","C5H13ClN","kg",11
1502,"Chlormequat chloride","000999-81-5","C5H13Cl2N","kg",11
1503,"Chlorothalonil","001897-45-6","C8Cl4N2","kg",11
1504,"Chlorotoluron","015545-48-9","CH10H13ClN2O","kg",11
1505,"Chlorpyrifos","002921-88-2","C9H11Cl3NO3PS","kg",11
1506,"Chromium","007440-47-3","Cr","kg",11
1507,"Chromium","007440-47-3","Cr","kg",12
1508,"Chromium","007440-47-3","Cr","kg",13
1510,"Chromium","007440-47-3","Cr","kg",14
1511,"Chromium VI","018540-29-9","Cr6+","kg",11
1512,"Chromium VI","018540-29-9","Cr6+","kg",12
1513,"Chromium VI","018540-29-9","Cr6+","kg",13
1515,"Chromium VI","018540-29-9","Cr6+","kg",14
1516,"Clodinafop-propargyl","105512-06-9","C17H13ClFNO4","kg",11
1517,"Clomazone","081777-89-1","C12H14ClNO2","kg",11
1518,"Cloquintocet-mexyl","099607-70-2","C18H22ClNO3","kg",11
1519,"Cobalt","007440-48-4","Co","kg",11
1520,"Cobalt","007440-48-4","Co","kg",12
1521,"Cobalt","007440-48-4","Co","kg",13
1523,"Cobalt","007440-48-4","Co","kg",14
1524,"Copper","007440-50-8","Cu","kg",11
1525,"Copper","007440-50-8","Cu","kg",12
1526,"Copper","007440-50-8","Cu","kg",13
1528,"Copper","007440-50-8","Cu","kg",14
1529,"Cymoxanil","057966-95-7","C7H10N4O5","kg",11
1530,"Cypermethrin","052315-07-8","C22H19Cl2NO3","kg",11
1531,"Cyproconazole","094361-06-5","C15H18ClN3O","kg",11
1532,"Cyprodinil","121552-61-2","C14H15N3","kg",11
1533,"Deltamethrin","052918-63-5","C22H19Br2NO3","kg",11
1534,"Desmedipham","013684-56-5","C16H16N2O4","kg",11
1535,"Dicamba","001918-00-9","C8H6Cl2O3","kg",11
1536,"Dichlobenil","001194-65-6","C7H3Cl2N","kg",11
1537,"Difenoconazole","119446-68-3","C19H17Cl2N3O3","kg",11
1538,"Diflufenican","083164-33-4","C19H11F5N2O2","kg",11
1539,"Dimefuron","034205-21-5","C15H19ClN4O3","kg",11
1540,"Dimethenamid","087674-68-8","C12H18ClNO2S","kg",11
1541,"Dimethomorph","110488-70-5","C21H22ClNO4","kg",11
1542,"Dinoseb","000088-85-7","DNBP, C10H12N2O5","kg",11
1543,"Diquat","000231-36-7","C12H12N2","kg",11
1544,"DNOC","000534-52-1","C7H6N2O5","kg",11
1545,"Epoxiconazole","106325-08-0","C17H13ClFN3O","kg",11
1546,"Ethephon","016672-87-0","C2H6ClO3P","kg",11
1547,"Ethofumesate","026225-79-6","C13H18O5S","kg",11
1548,"Fenpiclonil","074738-17-3","C11H6Cl2N2","kg",11
1549,"Fenpropidin","067306-00-7","C19H31N","kg",11
1550,"Fenpropimorph","067306-03-0","C20H33NO","kg",11
1551,"Fentin acetate","000900-95-8","C20H18O2Sn","kg",11
1552,"Fentin hydroxide","000076-87-9","C18H16OSn","kg",11
1553,"Fluazifop-P-butyl","079241-46-6","C19H20F3NO4","kg",11
1554,"Fluazinam","079622-59-6","C13H4Cl2F6N4O4","kg",11
1555,"Fluoride","016984-48-8","F-","kg",11
1556,"Fluoride","016984-48-8","F-","kg",12
1557,"Fluoride","016984-48-8","F-","kg",13
1559,"Fluoride","016984-48-8","F-","kg",14
1560,"Fluorochloridone","061213-25-0","C12H10NOF3Cl2","kg",11
1561,"Fluoroglycofen-ethyl","077501-90-7","C18H13ClF3NO7","kg",11
1562,"Fluroxypyr","069377-81-7","C7H5Cl2FN2O3","kg",11
1563,"Flusilazole","085509-19-9","C16H15F2N3Si","kg",11
1564,"Glufosinate","051276-47-2","C5H12NO4PH3N","kg",11
1565,"Glyphosate","001071-83-6","C3H8NO5P","kg",11
1566,"Heat, waste",,,"MJ",11
1567,"Heat, waste",,,"MJ",12
1568,"Heat, waste",,,"MJ",13
1570,"Heat, waste",,,"MJ",14
1571,"Hexaconazole","079983-71-4","C14H7Cl2N3O","kg",11
1572,"Ioxynil","001689-83-4","C7H3I2ON","kg",11
1573,"Iron","007439-89-6","Fe","kg",11
1574,"Iron","007439-89-6","Fe","kg",12
1575,"Iron","007439-89-6","Fe","kg",13
1577,"Iron","007439-89-6","Fe","kg",14
1578,"Isoproturon","034123-59-6","C12H18N2O","kg",11
1579,"Lambda-cyhalothrin","091465-08-6","C23H19ClF3NO3","kg",11
1580,"Lead","007439-92-1","Pb","kg",11
1581,"Lead","007439-92-1","Pb","kg",12
1582,"Lead","007439-92-1","Pb","kg",13
1584,"Lead","007439-92-1","Pb","kg",14
1585,"Lindane","000058-89-9","C6H6Cl6","kg",11
1586,"Linuron","000330-55-2","C9H10Cl2N2O2","kg",11
1587,"Mancozeb","008018-01-7","C8H12MnN4S8Zn","kg",11
1588,"Maneb","012427-38-2","C4H6MnS4N2","kg",11
1589,"Manganese","007439-96-5","Mn","kg",11
1590,"Manganese","007439-96-5","Mn","kg",12
1591,"Manganese","007439-96-5","Mn","kg",13
1593,"Manganese","007439-96-5","Mn","kg",14
1594,"MCPA","000094-74-6","C9H9ClO3","kg",11
1595,"MCPB","000094-81-5","C11H13ClO3","kg",11
1596,"Mecoprop","000093-65-2","C6H11ClO2","kg",11
1597,"Mecoprop-P","016484-77-8","C10H11ClO3","kg",11
1598,"Mepiquat chloride","024307-26-4","C7H16ClN","kg",11
1599,"Mercury","007439-97-6","Hg","kg",11
1600,"Mercury","007439-97-6","Hg","kg",12
1601,"Mercury","007439-97-6","Hg","kg",13
1603,"Mercury","007439-97-6","Hg","kg",14
1604,"Metalaxil","057837-19-1","C15H21NO4","kg",11
1605,"Metaldehyde","009002-91-9","C8H16O4","kg",11
1606,"Metamitron","041394-05-2","C10H10N4O","kg",11
1607,"Metazachlor","067129-08-2","C14H16ClN3O","kg",11
1608,"Metconazole","125116-23-6","C17H22ClN3O","kg",11
1609,"Methabenzthiazuron","018691-97-9","C10H11N3OS","kg",11
1610,"Methiocarb","002032-65-7","C11H15NO2S","kg",11
1611,"Metolachlor","051218-45-2","C15H22ClNO2","kg",11
1612,"Metribuzin","021087-64-9","C10H13ClN2O2","kg",11
1613,"Metsulfuron-methyl","074223-64-6","C14H15N5O6S","kg",11
1614,"Molybdenum","007439-98-7","Mo","kg",11
1615,"Molybdenum","007439-98-7","Mo","kg",12
1616,"Molybdenum","007439-98-7","Mo","kg",13
1618,"Molybdenum","007439-98-7","Mo","kg",14
1619,"Monolinuron","001746-81-2","C8H11O2ClN2","kg",11
1620,"Napropamide","015299-99-7","C17H20NO2","kg",11
1621,"Nickel","007440-02-0","Ni","kg",11
1622,"Nickel","007440-02-0","Ni","kg",12
1623,"Nickel","007440-02-0","Ni","kg",13
1625,"Nickel","007440-02-0","Ni","kg",14
1626,"Nicosulfuron","111991-09-4","C15H18N6O6S","kg",11
1627,"Nitrogen","007727-37-9","N","kg",11
1628,"Nitrogen","007727-37-9","N","kg",12
1629,"Nitrogen","007727-37-9","N","kg",13
1631,"Nitrogen","007727-37-9","N","kg",14
1632,"Oils, biogenic",,,"kg",11
1633,"Oils, biogenic",,,"kg",12
1634,"Oils, biogenic",,,"kg",13
1636,"Oils, biogenic",,,"kg",14
1637,"Oils, unspecified",,,"kg",11
1638,"Oils, unspecified",,,"kg",12
1639,"Oils, unspecified",,,"kg",13
1641,"Oils, unspecified",,,"kg",14
1642,"Orbencarb","034622-58-7","C12H16ClNOS","kg",11
1643,"Oxadixyl","077732-09-3","C14H18N2O4","kg",11
1644,"Pendimethalin","040487-42-1","C13H19N3O4","kg",11
1645,"Phenmedipham","013684-63-4","C16H16N2O4","kg",11
1646,"Phosphorus","007723-14-0","P","kg",11
1647,"Phosphorus","007723-14-0","P","kg",12
1648,"Phosphorus","007723-14-0","P","kg",13
1650,"Phosphorus","007723-14-0","P","kg",14
1651,"Pirimicarb","023103-98-2","C11H18N4O2","kg",11
1652,"Prochloraz","067747-09-5","C15H16Cl3N3O2","kg",11
1653,"Propamocarb HCl","025606-41-1","C9H21ClN2O2","kg",11
1654,"Propaquizafop","111479-05-1","C22H22ClN3O5","kg",11
1655,"Propiconazole","060207-90-1","C15H17Cl2N3O2","kg",11
1656,"Prosulfocarb","052888-80-9","C14H21NOS","kg",11
1657,"Pyridate","055512-33-9","C19H23ClN2O2S","kg",11
1658,"Rimsulfuron","122931-48-0","C14H17N5O7S2","kg",11
1659,"Selenium","007782-49-2","Se","kg",11
1660,"Selenium","007782-49-2","Se","kg",12
1661,"Selenium","007782-49-2","Se","kg",13
1663,"Selenium","007782-49-2","Se","kg",14
1664,"Simazine","000122-34-9","C7H12ClN5","kg",11
1665,"Starane","081406-37-3","C15H21Cl2FN2O3","kg",11
1666,"Sulfur","007704-34-9","S","kg",11
1667,"Sulfur","007704-34-9","S","kg",12
1668,"Sulfur","007704-34-9","S","kg",13
1670,"Sulfur","007704-34-9","S","kg",14
